Customer_ID,Churn_Probability,Predicted_LTV,Composite_Risk_Score,Segment
CUST05345,0.9362,89.67,0.828,Losing Customer
CUST04246,0.9794,71.37,0.8277,Losing Customer
CUST01592,0.9488,118.08,0.8276,Losing Customer
CUST04766,0.9688,144.59,0.8274,Losing Customer
CUST06379,0.9889,56.47,0.8268,Losing Customer
CUST06840,0.9506,104.52,0.8268,Losing Customer
CUST07251,0.9942,0.0,0.8266,Losing Customer
CUST02803,0.9933,109.61,0.8265,Losing Customer
CUST03705,0.9792,0.2,0.8264,Losing Customer
CUST05888,0.9845,129.62,0.8264,Losing Customer
CUST05252,0.9812,88.47,0.8262,Losing Customer
CUST05974,0.8909,56.21,0.8262,Losing Customer
CUST00128,0.9745,49.97,0.8259,Losing Customer
CUST07818,0.9914,122.04,0.8259,Losing Customer
CUST08960,0.9736,93.53,0.8252,Losing Customer
CUST07112,0.9886,90.33,0.825,Losing Customer
CUST06594,0.9856,103.09,0.8249,Losing Customer
CUST02499,0.9547,64.02,0.8246,Losing Customer
CUST00685,0.9947,133.03,0.8246,Losing Customer
CUST06707,0.9711,87.03,0.8244,Losing Customer
CUST06432,0.9592,0.0,0.824,Losing Customer
CUST05112,0.9795,38.53,0.8236,Losing Customer
CUST02101,0.9772,109.74,0.8236,Losing Customer
CUST08930,0.9564,27.57,0.8236,Losing Customer
CUST08459,0.9712,65.01,0.8233,Losing Customer
CUST01465,0.975,106.68,0.8233,Losing Customer
CUST05819,0.9654,77.17,0.8233,Losing Customer
CUST06508,0.9542,0.0,0.823,Losing Customer
CUST01351,0.9694,72.52,0.823,Losing Customer
CUST04017,0.9667,107.54,0.8229,Losing Customer
CUST06098,0.9822,102.59,0.8228,Losing Customer
CUST07927,0.9796,40.76,0.8224,Losing Customer
CUST01146,0.9536,86.01,0.8224,Losing Customer
CUST01104,0.9764,112.19,0.8223,Losing Customer
CUST03624,0.9589,29.86,0.8222,Losing Customer
CUST02986,0.9942,114.6,0.8219,Losing Customer
CUST08938,0.9866,82.03,0.8215,Losing Customer
CUST03772,0.9556,0.0,0.8215,Losing Customer
CUST03903,0.9875,83.93,0.8213,Losing Customer
CUST07808,0.9471,104.24,0.8206,Losing Customer
CUST07200,0.9516,31.26,0.8204,Losing Customer
CUST00680,0.9403,114.96,0.8203,Losing Customer
CUST00790,0.982,40.98,0.8203,Losing Customer
CUST07788,0.9857,49.65,0.8202,Losing Customer
CUST05945,0.9899,51.01,0.8201,Losing Customer
CUST09161,0.9769,0.0,0.82,Losing Customer
CUST08613,0.9848,116.63,0.8198,Losing Customer
CUST08603,0.9511,86.23,0.8193,Losing Customer
CUST01229,0.9905,40.28,0.8192,Losing Customer
CUST07028,0.9888,0.0,0.8191,Losing Customer
CUST08113,0.9722,0.0,0.8191,Losing Customer
CUST03575,0.9767,73.49,0.819,Losing Customer
CUST09467,0.9937,108.48,0.8189,Losing Customer
CUST04566,0.9809,0.0,0.8188,Losing Customer
CUST08777,0.9826,102.13,0.8187,Losing Customer
CUST01473,0.9828,0.0,0.8186,Losing Customer
CUST06240,0.973,78.66,0.8185,Losing Customer
CUST05153,0.9898,55.27,0.8184,Losing Customer
CUST00923,0.9602,0.0,0.8184,Losing Customer
CUST00447,0.9578,99.7,0.8183,Losing Customer
CUST01441,0.9917,0.0,0.8183,Losing Customer
CUST02530,0.9928,121.7,0.8182,Losing Customer
CUST09233,0.9852,39.54,0.818,Losing Customer
CUST07103,0.9924,93.9,0.818,Losing Customer
CUST04603,0.9787,53.53,0.8179,Losing Customer
CUST00499,0.8713,118.76,0.8178,Losing Customer
CUST08825,0.996,114.88,0.8178,Losing Customer
CUST04107,0.9695,82.4,0.8177,Losing Customer
CUST06949,0.989,116.1,0.8175,Losing Customer
CUST05130,0.988,104.56,0.8174,Losing Customer
CUST02187,0.9437,106.64,0.8173,Losing Customer
CUST01554,0.9899,95.99,0.8171,Losing Customer
CUST04094,0.9483,45.69,0.817,Losing Customer
CUST04124,0.9509,39.59,0.8165,Losing Customer
CUST02990,0.9475,87.41,0.816,Losing Customer
CUST05988,0.9792,73.68,0.8159,Losing Customer
CUST07473,0.9802,96.89,0.8159,Losing Customer
CUST00012,0.9826,109.56,0.8159,Losing Customer
CUST03697,0.9928,0.0,0.8158,Losing Customer
CUST06267,0.9883,66.45,0.8157,Losing Customer
CUST06296,0.9786,86.27,0.8152,Losing Customer
CUST05023,0.9692,111.72,0.815,Losing Customer
CUST09758,0.9677,104.97,0.815,Losing Customer
CUST03192,0.9887,76.82,0.8146,Losing Customer
CUST04407,0.9766,80.12,0.8144,Losing Customer
CUST08958,0.9886,81.23,0.8143,Losing Customer
CUST04851,0.9865,91.43,0.8141,Losing Customer
CUST02482,0.9824,41.31,0.8136,Losing Customer
CUST06647,0.9536,0.0,0.8135,Losing Customer
CUST01665,0.9655,119.59,0.8132,Losing Customer
CUST06853,0.9965,109.99,0.813,Losing Customer
CUST09677,0.9878,40.93,0.8126,Losing Customer
CUST04841,0.9879,95.27,0.8125,Losing Customer
CUST00479,0.9511,107.42,0.8124,Losing Customer
CUST07061,0.9873,86.09,0.8123,Losing Customer
CUST01855,0.9683,24.8,0.8123,Losing Customer
CUST06581,0.9829,46.28,0.8122,Losing Customer
CUST01513,0.9881,97.86,0.8122,Losing Customer
CUST06538,0.9861,72.05,0.812,Losing Customer
CUST06823,0.9023,44.64,0.812,Losing Customer
CUST05148,0.9892,119.4,0.8118,Losing Customer
CUST08575,0.9721,68.57,0.8117,Losing Customer
CUST08538,0.983,80.01,0.8117,Losing Customer
CUST08660,0.9725,120.91,0.8117,Losing Customer
CUST07673,0.9871,106.41,0.8116,Losing Customer
CUST05966,0.9749,102.33,0.8116,Losing Customer
CUST02263,0.9918,81.67,0.8114,Losing Customer
CUST04312,0.9809,41.97,0.8112,Losing Customer
CUST03574,0.9678,133.05,0.8109,Losing Customer
CUST07333,0.9841,113.09,0.8108,Losing Customer
CUST07759,0.9468,87.51,0.8106,Losing Customer
CUST02799,0.9754,141.62,0.8105,Losing Customer
CUST05005,0.9661,62.47,0.8101,Losing Customer
CUST07016,0.996,38.73,0.81,Losing Customer
CUST06509,0.9703,101.94,0.81,Losing Customer
CUST00999,0.9786,64.89,0.8099,Losing Customer
CUST00314,0.9765,111.28,0.8099,Losing Customer
CUST06474,0.9772,39.01,0.8096,Losing Customer
CUST01343,0.9772,33.29,0.8088,Losing Customer
CUST02107,0.9861,124.92,0.8085,Losing Customer
CUST02766,0.9851,84.73,0.8078,Losing Customer
CUST00428,0.9908,0.0,0.8078,Losing Customer
CUST09338,0.9965,69.02,0.8076,Losing Customer
CUST04905,0.9682,0.0,0.8073,Losing Customer
CUST02735,0.9515,31.21,0.8071,Losing Customer
CUST09228,0.976,56.45,0.8071,Losing Customer
CUST09523,0.9873,49.07,0.8069,Losing Customer
CUST03103,0.9552,98.08,0.8068,Losing Customer
CUST08475,0.9736,109.62,0.8067,Losing Customer
CUST02312,0.9875,133.94,0.8065,Losing Customer
CUST07398,0.8825,65.65,0.8064,Losing Customer
CUST04405,0.8925,80.64,0.8064,Losing Customer
CUST09834,0.9813,81.9,0.8064,Losing Customer
CUST01853,0.9417,0.0,0.8061,Losing Customer
CUST02255,0.9529,108.85,0.8058,Losing Customer
CUST02873,0.9051,102.77,0.8055,Losing Customer
CUST09637,0.947,71.66,0.8052,Losing Customer
CUST05793,0.9476,93.27,0.8047,Losing Customer
CUST02076,0.9679,81.34,0.8046,Losing Customer
CUST09832,0.9894,85.5,0.8046,Losing Customer
CUST04470,0.9781,104.57,0.8045,Losing Customer
CUST00116,0.9845,51.26,0.8044,Losing Customer
CUST05983,0.9735,31.53,0.8043,Losing Customer
CUST01449,0.8617,54.36,0.8042,Losing Customer
CUST04967,0.9559,93.89,0.804,Losing Customer
CUST06150,0.9755,121.03,0.8039,Losing Customer
CUST04354,0.97,35.08,0.8039,Losing Customer
CUST02662,0.9777,40.7,0.8039,Losing Customer
CUST08455,0.9872,0.0,0.8036,Losing Customer
CUST00646,0.9281,75.51,0.8034,Losing Customer
CUST09295,0.8304,0.0,0.8032,Losing Customer
CUST08102,0.985,99.54,0.8032,Losing Customer
CUST03806,0.985,94.79,0.8032,Losing Customer
CUST03393,0.8755,57.69,0.803,Losing Customer
CUST02861,0.9523,0.02,0.803,Losing Customer
CUST02275,0.9725,0.0,0.8029,Losing Customer
CUST05976,0.9774,42.83,0.8029,Losing Customer
CUST05287,0.9931,75.2,0.8028,Losing Customer
CUST09350,0.9902,0.16,0.8028,Losing Customer
CUST03167,0.9368,114.99,0.8024,Losing Customer
CUST02863,0.9726,123.36,0.8021,Losing Customer
CUST01051,0.9846,127.79,0.8019,Losing Customer
CUST09118,0.9934,99.49,0.8018,Losing Customer
CUST09447,0.9785,59.69,0.8014,Losing Customer
CUST05335,0.9769,77.43,0.8012,Losing Customer
CUST05831,0.9691,56.56,0.8012,Losing Customer
CUST03942,0.9791,132.73,0.8011,Losing Customer
CUST05038,0.9101,90.99,0.801,Losing Customer
CUST07834,0.9643,58.19,0.801,Losing Customer
CUST05553,0.9652,44.94,0.8008,Losing Customer
CUST00402,0.9723,116.89,0.8006,Losing Customer
CUST09750,0.9607,100.62,0.8004,Losing Customer
CUST03507,0.9635,76.28,0.8003,Losing Customer
CUST08087,0.988,69.0,0.8,Losing Customer
CUST08946,0.9684,35.57,0.7997,Losing Customer
CUST01430,0.9347,66.95,0.7993,Losing Customer
CUST02354,0.9806,34.16,0.7986,Losing Customer
CUST03953,0.9541,31.57,0.7986,Losing Customer
CUST09998,0.9599,0.5,0.7985,Losing Customer
CUST01103,0.9929,0.0,0.7983,Losing Customer
CUST07783,0.8584,60.11,0.798,Losing Customer
CUST06789,0.9936,36.91,0.798,Losing Customer
CUST01024,0.9403,88.47,0.7978,Losing Customer
CUST09855,0.9425,72.46,0.7977,Losing Customer
CUST08863,0.9826,39.75,0.7977,Losing Customer
CUST04760,0.974,0.0,0.7976,Losing Customer
CUST03295,0.9825,91.68,0.7972,Losing Customer
CUST05962,0.9701,44.88,0.7971,Losing Customer
CUST04641,0.9631,40.03,0.7967,Losing Customer
CUST02433,0.9825,48.32,0.7961,Losing Customer
CUST05314,0.9898,130.68,0.7959,Losing Customer
CUST01376,0.9719,88.8,0.7959,Losing Customer
CUST03591,0.992,0.0,0.7958,Losing Customer
CUST04065,0.9801,100.23,0.7956,Losing Customer
CUST07252,0.9715,135.68,0.7952,Losing Customer
CUST06262,0.9715,100.87,0.7951,Losing Customer
CUST09852,0.9875,103.42,0.7949,Losing Customer
CUST00759,0.8202,0.0,0.7948,Losing Customer
CUST04234,0.9462,83.62,0.7945,Losing Customer
CUST09657,0.909,52.45,0.7943,Losing Customer
CUST07177,0.9506,144.06,0.7939,Losing Customer
CUST04560,0.985,77.99,0.7937,Losing Customer
CUST00367,0.9793,61.11,0.7937,Losing Customer
CUST05607,0.9957,36.91,0.7936,Losing Customer
CUST03515,0.9864,32.98,0.7932,Losing Customer
CUST07320,0.9652,73.74,0.7929,Losing Customer
CUST06835,0.9728,48.3,0.7929,Losing Customer
CUST00070,0.9743,99.13,0.7924,Losing Customer
CUST03142,0.9901,56.52,0.7919,Losing Customer
CUST01003,0.9904,87.99,0.7917,Losing Customer
CUST09088,0.994,114.97,0.7913,Losing Customer
CUST02114,0.8505,75.23,0.7911,Losing Customer
CUST04559,0.9885,95.61,0.7911,Losing Customer
CUST06574,0.9833,41.79,0.791,Losing Customer
CUST02079,0.8663,0.2,0.7909,Losing Customer
CUST05281,0.9744,115.68,0.7909,Losing Customer
CUST07488,0.9934,56.97,0.7909,Losing Customer
CUST07681,0.9662,77.02,0.7903,Losing Customer
CUST05062,0.9729,38.69,0.7899,Losing Customer
CUST04816,0.9484,111.97,0.7897,Losing Customer
CUST00141,0.9768,46.84,0.7895,Losing Customer
CUST08612,0.9519,40.01,0.7895,Losing Customer
CUST01186,0.9621,43.79,0.7895,Losing Customer
CUST04625,0.9764,120.36,0.7895,Losing Customer
CUST06421,0.9897,96.98,0.7894,Losing Customer
CUST03780,0.9665,72.17,0.7891,Losing Customer
CUST05339,0.9792,91.08,0.7887,Losing Customer
CUST00533,0.981,78.69,0.7887,Losing Customer
CUST04570,0.9949,63.76,0.7885,Losing Customer
CUST01845,0.9767,84.53,0.7882,Losing Customer
CUST04434,0.979,90.47,0.7881,Losing Customer
CUST09800,0.9627,99.17,0.7879,Losing Customer
CUST09143,0.9928,71.47,0.7877,Losing Customer
CUST06963,0.979,106.48,0.7876,Losing Customer
CUST08587,0.9852,0.0,0.7876,Losing Customer
CUST00035,0.9911,44.37,0.7876,Losing Customer
CUST08822,0.9747,129.25,0.7874,Losing Customer
CUST02622,0.9723,94.48,0.787,Losing Customer
CUST05967,0.9942,103.56,0.787,Losing Customer
CUST07332,0.9813,83.22,0.7868,Losing Customer
CUST00051,0.9899,101.14,0.7863,Losing Customer
CUST06027,0.9908,0.0,0.7863,Losing Customer
CUST08258,0.9924,107.93,0.7861,Losing Customer
CUST06886,0.9621,0.0,0.786,Losing Customer
CUST02252,0.975,76.0,0.7855,Losing Customer
CUST04819,0.9485,76.94,0.7854,Losing Customer
CUST07350,0.9796,91.53,0.7853,Losing Customer
CUST05255,0.9736,79.36,0.7849,Losing Customer
CUST01085,0.9228,94.51,0.7847,Losing Customer
CUST00921,0.9736,95.12,0.7844,Losing Customer
CUST03723,0.9759,39.65,0.7843,Losing Customer
CUST03260,0.9809,60.06,0.7843,Losing Customer
CUST08842,0.9893,90.66,0.784,Losing Customer
CUST09979,0.9913,43.64,0.784,Losing Customer
CUST04554,0.9835,74.11,0.7839,Losing Customer
CUST05310,0.9784,118.32,0.7838,Losing Customer
CUST02186,0.9592,35.74,0.7835,Losing Customer
CUST02872,0.9864,0.0,0.7834,Losing Customer
CUST04700,0.9112,54.94,0.7834,Losing Customer
CUST07498,0.9737,74.82,0.7834,Losing Customer
CUST08412,0.9463,0.0,0.7833,Losing Customer
CUST09322,0.8583,93.24,0.7832,Losing Customer
CUST00249,0.9786,125.0,0.7829,Losing Customer
CUST09062,0.9853,72.54,0.7828,Losing Customer
CUST07254,0.9788,137.87,0.7827,Losing Customer
CUST09712,0.9833,94.08,0.7826,Losing Customer
CUST05765,0.9885,0.0,0.7825,Losing Customer
CUST02486,0.9728,133.45,0.7825,Losing Customer
CUST00736,0.9795,105.17,0.7825,Losing Customer
CUST05069,0.9737,96.32,0.7822,Losing Customer
CUST04204,0.9455,65.46,0.782,Losing Customer
CUST07970,0.9545,50.8,0.7817,Losing Customer
CUST03407,0.9858,0.0,0.7815,Losing Customer
CUST05423,0.9144,114.45,0.7814,Losing Customer
CUST02510,0.9923,108.87,0.7813,Losing Customer
CUST08483,0.7605,61.89,0.7811,Losing Customer
CUST01312,0.9949,92.64,0.7811,Losing Customer
CUST06942,0.9819,37.24,0.7809,Losing Customer
CUST05166,0.9671,79.37,0.7809,Losing Customer
CUST01849,0.9849,72.79,0.7808,Losing Customer
CUST05393,0.9844,142.36,0.7808,Losing Customer
CUST04858,0.9789,93.56,0.7808,Losing Customer
CUST02755,0.9704,91.96,0.7808,Losing Customer
CUST02965,0.9797,57.61,0.7806,Losing Customer
CUST03925,0.9713,123.66,0.7804,Losing Customer
CUST05944,0.8786,34.2,0.7801,Losing Customer
CUST05705,0.9337,0.0,0.7798,Losing Customer
CUST05177,0.9877,66.16,0.7796,Losing Customer
CUST08871,0.9723,66.57,0.7793,Losing Customer
CUST00140,0.9813,53.94,0.7792,Losing Customer
CUST09532,0.9872,44.37,0.7791,Losing Customer
CUST04916,0.9516,0.0,0.7787,Losing Customer
CUST06433,0.9846,77.41,0.7787,Losing Customer
CUST06746,0.9523,70.64,0.7787,Losing Customer
CUST02721,0.9512,93.56,0.7787,Losing Customer
CUST00397,0.9731,0.0,0.7786,Losing Customer
CUST07051,0.993,114.08,0.7785,Losing Customer
CUST06918,0.9699,0.0,0.7782,Losing Customer
CUST06427,0.9839,66.03,0.7774,Losing Customer
CUST06168,0.9449,107.05,0.7772,Losing Customer
CUST03570,0.9883,131.02,0.7769,Losing Customer
CUST00352,0.9839,0.0,0.7768,Losing Customer
CUST09379,0.9888,105.64,0.7767,Losing Customer
CUST03432,0.9528,101.68,0.7766,Losing Customer
CUST08791,0.9751,55.15,0.7765,Losing Customer
CUST09121,0.9895,66.15,0.7764,Losing Customer
CUST08835,0.9742,80.63,0.776,Losing Customer
CUST07701,0.9922,0.0,0.7756,Hibernating
CUST04690,0.985,99.19,0.7754,Hibernating
CUST09618,0.8099,60.59,0.7754,Hibernating
CUST05877,0.9877,34.93,0.7751,Hibernating
CUST09061,0.9659,32.81,0.775,Hibernating
CUST02428,0.9507,94.22,0.7748,Hibernating
CUST03337,0.9762,0.0,0.7747,Hibernating
CUST04034,0.9884,94.36,0.7747,Hibernating
CUST02028,0.9915,109.18,0.7741,Hibernating
CUST00837,0.9695,76.08,0.7738,Hibernating
CUST02507,0.9928,122.04,0.7737,Hibernating
CUST07316,0.9846,106.59,0.7736,Hibernating
CUST07153,0.9822,96.83,0.7734,Hibernating
CUST07023,0.9938,65.04,0.773,Hibernating
CUST05671,0.9704,48.49,0.7726,Hibernating
CUST06022,0.9342,54.65,0.7718,Hibernating
CUST07943,0.9765,94.51,0.7715,Hibernating
CUST03493,0.9799,117.13,0.7713,Hibernating
CUST01410,0.9874,99.04,0.7711,Hibernating
CUST07785,0.9563,104.35,0.771,Hibernating
CUST02108,0.9351,115.23,0.771,Hibernating
CUST02528,0.9765,144.72,0.7704,Hibernating
CUST08496,0.9772,84.3,0.7701,Hibernating
CUST03060,0.9389,58.6,0.7699,Hibernating
CUST00183,0.9461,25.67,0.7696,Hibernating
CUST01357,0.9649,0.0,0.7691,Hibernating
CUST04808,0.9765,95.47,0.7688,Hibernating
CUST07720,0.9928,97.96,0.7688,Hibernating
CUST05617,0.9678,49.92,0.7688,Hibernating
CUST05730,0.9886,112.72,0.7681,Hibernating
CUST04718,0.982,35.57,0.768,Hibernating
CUST05712,0.9889,108.02,0.768,Hibernating
CUST05579,0.9842,0.0,0.7674,Hibernating
CUST01012,0.8199,82.57,0.7672,Hibernating
CUST07109,0.9824,104.33,0.767,Hibernating
CUST00672,0.9703,109.33,0.7668,Hibernating
CUST03971,0.9686,72.13,0.7663,Hibernating
CUST07186,0.975,74.0,0.766,Hibernating
CUST04060,0.9887,103.85,0.766,Hibernating
CUST08671,0.9559,0.0,0.7655,Hibernating
CUST05512,0.8799,42.14,0.7648,Hibernating
CUST02110,0.9228,46.08,0.7646,Hibernating
CUST09124,0.9868,87.74,0.7645,Hibernating
CUST04159,0.9843,73.02,0.7644,Hibernating
CUST00746,0.9929,86.3,0.7641,Hibernating
CUST08804,0.9948,44.62,0.7639,Hibernating
CUST01373,0.9816,84.93,0.7638,Hibernating
CUST00105,0.9888,33.52,0.7633,Hibernating
CUST04767,0.8361,104.17,0.7628,Hibernating
CUST08943,0.9692,71.95,0.7625,Hibernating
CUST09172,0.9717,73.79,0.7625,Hibernating
CUST01122,0.9229,58.13,0.7623,Hibernating
CUST04972,0.9858,80.11,0.7623,Hibernating
CUST08328,0.9773,117.03,0.7619,Hibernating
CUST06779,0.9866,98.86,0.7612,Hibernating
CUST03249,0.9536,106.6,0.7605,Hibernating
CUST04643,0.977,67.92,0.7605,Hibernating
CUST00135,0.9905,62.84,0.7605,Hibernating
CUST01600,0.9712,104.81,0.7601,Hibernating
CUST02416,0.9596,92.62,0.7601,Hibernating
CUST06683,0.9843,103.07,0.7599,Hibernating
CUST01089,0.9871,79.92,0.7598,Hibernating
CUST08494,0.9937,0.59,0.7597,Hibernating
CUST03990,0.9723,106.82,0.7585,Hibernating
CUST09353,0.9804,42.36,0.7585,Hibernating
CUST06239,0.9872,98.25,0.7574,Hibernating
CUST03207,0.9732,110.66,0.7568,Hibernating
CUST00442,0.9828,65.23,0.7568,Hibernating
CUST00576,0.9892,37.43,0.7565,Hibernating
CUST07145,0.9771,63.29,0.7564,Hibernating
CUST05486,0.9887,40.92,0.7563,Hibernating
CUST08594,0.9877,99.54,0.7559,Hibernating
CUST01699,0.9824,98.44,0.7557,Hibernating
CUST04792,0.9688,73.8,0.7554,Hibernating
CUST06264,0.9529,114.89,0.7549,Hibernating
CUST05683,0.9828,45.81,0.7541,Hibernating
CUST02201,0.9809,121.86,0.7536,Hibernating
CUST08353,0.9928,120.67,0.7534,Hibernating
CUST00054,0.973,35.31,0.7525,Hibernating
CUST02577,0.9747,53.24,0.7522,Hibernating
CUST09765,0.9861,74.77,0.7519,Hibernating
CUST00384,0.9581,120.93,0.7517,Hibernating
CUST01912,0.9952,98.06,0.7515,Hibernating
CUST08384,0.9795,129.26,0.7509,Hibernating
CUST05845,0.9456,70.74,0.7509,Hibernating
CUST08616,0.9748,47.37,0.7507,Hibernating
CUST06824,0.9728,129.65,0.7503,Hibernating
CUST01585,0.9718,111.65,0.7501,Hibernating
CUST02582,0.791,108.94,0.75,Hibernating
CUST00002,0.9679,58.61,0.75,Hibernating
CUST08568,0.9706,92.38,0.7497,Hibernating
CUST01611,0.8705,42.85,0.7496,Hibernating
CUST07220,0.945,108.22,0.7494,Hibernating
CUST09764,0.9974,0.0,0.7492,Hibernating
CUST01979,0.9528,75.72,0.7492,Hibernating
CUST09527,0.9682,123.28,0.7491,Hibernating
CUST06413,0.9929,115.13,0.7488,Hibernating
CUST00243,0.9864,78.01,0.7488,Hibernating
CUST08540,0.9768,105.05,0.7483,Hibernating
CUST06637,0.9922,67.49,0.7482,Hibernating
CUST05209,0.8201,44.6,0.7481,Hibernating
CUST00507,0.9716,120.03,0.7479,Hibernating
CUST04672,0.981,119.45,0.7479,Hibernating
CUST02054,0.9583,61.62,0.7479,Hibernating
CUST00797,0.9388,67.79,0.7468,Hibernating
CUST07479,0.9956,0.0,0.7467,Hibernating
CUST08755,0.9713,97.81,0.7464,Hibernating
CUST06749,0.9583,145.63,0.746,Hibernating
CUST03804,0.9828,0.0,0.7459,Hibernating
CUST04439,0.9906,62.33,0.7451,Hibernating
CUST09119,0.9889,134.37,0.7449,Hibernating
CUST06648,0.9607,104.86,0.7448,Hibernating
CUST03883,0.9805,82.13,0.7447,Hibernating
CUST00800,0.9927,100.69,0.7444,Hibernating
CUST06447,0.7795,129.77,0.7443,Hibernating
CUST08617,0.9786,124.13,0.7439,Hibernating
CUST01091,0.9847,34.53,0.7439,Hibernating
CUST01272,0.8903,78.74,0.7438,Hibernating
CUST04018,0.9854,33.27,0.7436,Hibernating
CUST04787,0.9828,129.01,0.7433,Hibernating
CUST00807,0.9641,111.49,0.7431,Hibernating
CUST08434,0.988,67.6,0.7427,Hibernating
CUST01673,0.974,64.19,0.7423,Hibernating
CUST02804,0.9615,41.8,0.742,Hibernating
CUST00595,0.9867,104.83,0.7418,Hibernating
CUST07803,0.9758,87.61,0.7418,Hibernating
CUST01445,0.9923,58.33,0.7416,Hibernating
CUST09468,0.9185,122.95,0.7416,Hibernating
CUST05786,0.9704,41.96,0.7414,Hibernating
CUST04930,0.9585,91.62,0.7414,Hibernating
CUST03878,0.8855,53.56,0.7411,Hibernating
CUST03226,0.9865,58.09,0.741,Hibernating
CUST01118,0.9838,128.27,0.7395,Hibernating
CUST06650,0.9614,61.22,0.7394,Hibernating
CUST00514,0.9709,98.41,0.7393,Hibernating
CUST06469,0.99,99.35,0.7393,Hibernating
CUST02476,0.8982,0.0,0.7392,Hibernating
CUST06577,0.972,73.78,0.7392,Hibernating
CUST02914,0.9832,75.25,0.739,Hibernating
CUST01956,0.9947,96.86,0.7384,Hibernating
CUST06184,0.7415,102.21,0.7379,Hibernating
CUST00446,0.7203,41.48,0.7376,Hibernating
CUST02210,0.993,124.98,0.7375,Hibernating
CUST08913,0.9809,0.0,0.7371,Hibernating
CUST07955,0.9907,28.07,0.7367,Hibernating
CUST00359,0.9856,98.52,0.7364,Hibernating
CUST06487,0.9941,81.29,0.7361,Hibernating
CUST03715,0.9763,46.98,0.7358,Hibernating
CUST04471,0.9568,131.64,0.7356,Hibernating
CUST07053,0.9844,117.96,0.7355,Hibernating
CUST00578,0.9583,0.0,0.7352,Hibernating
CUST02021,0.9662,63.79,0.7352,Hibernating
CUST01522,0.9759,83.78,0.7351,Hibernating
CUST07383,0.9748,112.25,0.735,Hibernating
CUST04294,0.9524,119.71,0.7348,Hibernating
CUST02734,0.9668,89.35,0.7343,Hibernating
CUST03027,0.9908,77.43,0.7343,Hibernating
CUST03957,0.9707,29.82,0.7342,Hibernating
CUST06206,0.9726,0.0,0.7337,Hibernating
CUST07627,0.9801,70.64,0.7333,Hibernating
CUST00892,0.9811,92.74,0.7331,Hibernating
CUST04636,0.9808,65.41,0.7324,Hibernating
CUST07506,0.9777,127.17,0.7324,Hibernating
CUST00184,0.9954,0.0,0.7322,Hibernating
CUST02120,0.9782,0.0,0.7319,Hibernating
CUST05241,0.9641,48.4,0.7314,Hibernating
CUST05111,0.9701,67.56,0.7311,Hibernating
CUST07874,0.7886,71.08,0.7311,Hibernating
CUST03529,0.9623,73.7,0.7304,Hibernating
CUST03513,0.9786,72.35,0.7302,Hibernating
CUST09530,0.9867,104.54,0.7298,Hibernating
